0.5,0.25,0.5,0.5,0.5,0.25,0.75,0.25,0.5,0.5,0.5,0.75,1,0.25,0.75,0.5,0.75,1,0.857142857,0.466666667
0.75,0.625,0.375,0.625,0.625,0.25,0.5,0.5,0.625,0.625,0.625,0.75,1,0.625,0.875,0.625,0.75,0.875,0.642857143,0.466666667
0.75,0.75,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.75,0.5,1,0.75,0.25,0.75,1,0.527472527,0.466666667
0.694444444,0.666666667,0.583333333,0.527777778,0.527777778,0.472222222,0.555555556,0.638888889,0.527777778,0.527777778,0.527777778,0.666666667,0.611111111,0.638888889,0.527777778,0.527777778,0.638888889,0.611111111,0.372252747,0.466666667
0.48630137,0.47260274,0.595890411,0.54109589,0.54109589,0.732876712,0.616438356,0.636986301,0.530821918,0.530821918,0.530821918,0.582191781,0.547945205,0.636986301,0.578767123,0.547945205,0.595890411,0.47260274,0.437901721,0.466666667
0.552631579,0.592105263,0.552631579,0.486842105,0.486842105,0.736842105,0.513157895,0.473684211,0.486842105,0.486842105,0.473684211,0.763157895,0.789473684,0.723684211,0.736842105,0.486842105,0.789473684,0.644736842,0.51717033,0.466666667
0.25,0.5,0.5,0.25,0.25,0.5,0.5,0.75,0.25,0.25,0.25,0.5,0.75,1,0.5,0.25,0.5,1,0.846153846,0.466666667
0.5,0.25,0.5,0.5,0.5,0.25,0.75,0.25,0.5,0.5,0.5,0.75,1,0.25,0.75,0.5,0.75,1,0.857142857,0.466666667
0.533333333,0.566666667,0.566666667,0.466666667,0.466666667,0.566666667,0.6,0.55,0.433333333,0.433333333,0.466666667,0.7,0.55,0.633333333,0.633333333,0.466666667,0.7,0.566666667,0.402366864,0.466666667
0.25,0.25,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.5,0.75,1,0.32967033,0.466666667
0.75,0.25,0.375,0.625,0.625,0.625,0.375,0.5,0.625,0.625,0.625,0.75,0.625,0.75,0.75,0.625,0.75,0.625,0.417582418,0.466666667
0.75,0.541666667,0.458333333,0.5,0.5,0.666666667,0.541666667,0.5,0.5,0.5,0.541666667,0.75,0.458333333,0.791666667,0.791666667,0.541666667,0.75,0.625,0.50989011,0.466666667
0.556818182,0.621212121,0.609848485,0.537878788,0.537878788,0.632575758,0.674242424,0.662878788,0.53030303,0.53030303,0.53030303,0.549242424,0.511363636,0.575757576,0.575757576,0.556818182,0.556818182,0.522727273,0.72953577,0.466666667
0.6,0.45,0.75,0.45,0.45,0.4,0.6,0.6,0.5,0.5,0.5,0.7,0.7,0.55,0.65,0.45,0.7,0.45,0.311355311,0.466666667
0.25,0.25,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.75,0.25,0.5,0.75,0.5,0.75,0.25,0.428571429,0.466666667
0.875,0.75,0.25,0.625,0.625,0.5,0.5,0.5,0.625,0.625,0.625,0.75,0.75,0.625,0.75,0.5,0.75,0.75,0.549450549,0.466666667
0.472222222,0.666666667,0.5,0.555555556,0.555555556,0.777777778,0.444444444,0.472222222,0.583333333,0.583333333,0.583333333,0.805555556,0.777777778,0.527777778,0.75,0.555555556,0.833333333,0.583333333,0.398351648,0.466666667
0.5,0.75,0.625,0.458333333,0.458333333,0.625,0.583333333,0.625,0.458333333,0.458333333,0.5,0.666666667,0.583333333,0.833333333,0.625,0.5,0.666666667,0.541666667,0.710622711,0.466666667
0.625,0.625,0.5,0.625,0.625,0.375,0.25,0.5,0.625,0.625,0.625,0.75,0.625,0.625,0.75,0.625,0.75,0.5,0.357142857,0.466666667
0.25,0.625,0.875,0.375,0.375,0.375,0.625,0.625,0.375,0.375,0.375,0.625,0.875,0.625,0.75,0.375,0.625,0.75,0.258241758,0.466666667
0.583333333,0.583333333,0.666666667,0.5,0.5,0.333333333,0.666666667,0.583333333,0.5,0.5,0.5,0.666666667,0.75,0.75,0.583333333,0.5,0.583333333,0.666666667,0.395604396,0.466666667
0.5,0.5,0.458333333,0.375,0.375,0.458333333,0.583333333,0.666666667,0.375,0.375,0.375,0.541666667,0.583333333,0.541666667,0.541666667,0.375,0.5,0.5,0.384615385,0.466666667
0.458333333,0.458333333,0.666666667,0.416666667,0.416666667,0.541666667,0.708333333,0.625,0.416666667,0.416666667,0.416666667,0.5,0.458333333,0.625,0.666666667,0.416666667,0.541666667,0.541666667,0.324175824,0.466666667
1,0.75,0.5,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.75,0.25,0.75,0.75,0.25,0.75,0.25,0.945054945,0.5
0.25,0.75,0.5,0.25,0.25,1,0.5,0.75,0.25,0.25,0.25,0.75,0.75,1,0.5,0.25,0.75,0.5,0.769230769,0.5
0.25,0.5,0.75,0.25,0.25,1,0.5,0.5,0.25,0.25,0.25,0.75,0.5,0.5,0.75,0.25,0.75,0.75,0.846153846,0.5
0.5,0.5,0.25,0.25,0.25,1,0.25,0.25,0.25,0.25,0.25,1,1,0.75,1,0.25,1,0.25,0.714285714,0.5
0.25,0.75,0.5,0.25,0.25,1,0.25,0.25,0.25,0.25,0.25,1,0.75,0.25,0.75,0.25,1,0.25,0.703296703,0.5
0.75,0.5,0.25,0.25,0.25,1,0.25,0.25,0.25,0.25,0.25,0.75,0.5,0.75,1,0.25,0.75,1,0.417582418,0.533333333
0.5,0.5,0.25,0.25,0.25,0.75,0.5,0.25,0.25,0.25,0.25,0.75,0.5,1,0.75,0.25,0.75,0.75,0.714285714,0.533333333
0.25,0.25,0.25,0.25,0.25,1,0.25,0.5,0.25,0.25,0.25,0.75,0.25,1,0.75,0.25,0.75,0.25,0.021978022,0.533333333
0.75,0.25,0.25,0.25,0.25,1,0.25,0.25,0.25,0.25,0.25,1,0.25,1,1,0.25,1,0.25,0,0.533333333
0.5,0.75,0.75,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.75,0.5,0.5,0.75,0.25,0.75,0.75,0.362637363,0.566666667
0.25,0.75,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.5,0.5,1,0.25,1,0.75,0.285714286,0.566666667
0.5,0.75,0.75,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.75,0.5,0.5,0.75,0.25,0.75,0.75,0.362637363,0.566666667
0.25,0.5,1,0.25,0.25,1,0.5,0.5,0.25,0.25,0.25,0.75,0.5,0.75,0.75,0.25,0.75,0.25,0,0.566666667
0.25,0.25,0.75,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,1,0.5,0.25,0.75,0.25,1,0.25,0,0.566666667
1,1,0.75,0.25,0.25,1,1,1,0.25,0.25,0.25,1,1,0.25,0.25,0.25,1,0.25,0.032967033,0.6
0.625,0.625,0.75,0.35,0.35,0.625,0.725,0.675,0.35,0.35,0.35,0.525,0.525,0.525,0.6,0.375,0.525,0.425,0.559218559,0.633333333
0.5,0.75,0.75,0.5,0.5,0.75,0.75,1,0.5,0.5,0.5,0.25,0.75,0.25,0.25,0.5,0.25,0.25,0.241758242,0.633333333
0.833333333,0.666666667,0.75,0.416666667,0.416666667,0.666666667,0.666666667,0.75,0.416666667,0.416666667,0.416666667,0.5,0.416666667,0.833333333,0.5,0.416666667,0.5,0.5,0.527472527,0.633333333
0.65,0.6,0.65,0.5,0.5,0.55,1,0.9,0.5,0.5,0.5,0.3,0.45,0.5,0.35,0.55,0.3,0.55,0.604395604,0.633333333
0.3125,0.5,0.75,0.375,0.375,0.8125,0.875,0.875,0.375,0.375,0.375,0.3125,0.375,0.5,0.375,0.4375,0.3125,0.3125,0.769230769,0.633333333
0.375,0.4375,0.625,0.5,0.5,0.6875,0.875,0.9375,0.5,0.5,0.5,0.375,0.4375,0.5625,0.375,0.5625,0.375,0.25,0.791208791,0.633333333
0.625,0.875,0.75,0.375,0.375,0.625,0.75,0.875,0.375,0.375,0.375,0.5,0.75,0.625,0.375,0.375,0.5,0.375,0.769230769,0.633333333
0.5,0.666666667,0.583333333,0.416666667,0.416666667,0.416666667,0.916666667,0.916666667,0.416666667,0.416666667,0.416666667,0.25,0.5,0.25,0.25,0.5,0.25,0.5,0.428571429,0.633333333
0.75,1,1,0.25,0.25,1,1,1,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.945054945,0.633333333
0.5,0.625,0.75,0.375,0.375,0.375,0.875,1,0.375,0.375,0.375,0.375,0.5,0.625,0.25,0.375,0.375,0.375,0.769230769,0.633333333
0.625,0.875,0.875,0.5,0.5,0.5,1,0.875,0.5,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.25,0.5,0.505494505,0.633333333
0.6875,0.75,0.75,0.5,0.5,0.375,0.8125,0.875,0.5,0.5,0.4375,0.25,0.5,0.375,0.3125,0.5,0.3125,0.375,0.245421245,0.633333333
0.35,0.6,0.7,0.35,0.35,0.45,0.85,0.9,0.35,0.35,0.35,0.35,0.5,0.35,0.35,0.4,0.35,0.35,0.604395604,0.633333333
0.5,0.75,0.5,0.583333333,0.583333333,0.5,1,1,0.583333333,0.583333333,0.583333333,0.25,0.5,0.333333333,0.333333333,0.583333333,0.25,0.25,0.582417582,0.633333333
1,1,1,0.5,0.5,0.25,1,1,0.5,0.5,0.5,0.25,0.75,0.25,0.25,0.75,0.25,0.75,0.769230769,0.666666667
0.625,0.625,0.875,0.375,0.375,0.25,1,1,0.5,0.5,0.375,0.25,0.625,0.25,0.25,0.5,0.25,0.625,0.571428571,0.666666667
1,1,1,0.5,0.5,0.25,1,1,0.5,0.5,0.5,0.25,0.75,0.25,0.25,0.5,0.25,0.25,0,0.666666667
1,1,1,0.3,0.3,0.25,1,1,0.3,0.3,0.3,0.25,0.75,0.25,0.25,0.3,0.25,0.85,0.417582418,0.666666667
1,1,1,0.25,0.25,0.25,1,1,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.5,0,0.666666667
1,1,1,0.5,0.5,0.5,1,1,0.5,0.5,0.5,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.846153846,0.666666667
0.625,0.625,0.875,0.25,0.25,0.375,1,1,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.75,0.417582418,0.666666667
1,1,1,0.5,0.5,0.25,1,1,0.5,0.5,0.5,0.25,0.75,0.25,0.25,0.5,0.25,0.25,0,0.666666667
1,1,1,0.5,0.5,0.25,1,1,0.5,0.5,0.5,0.25,0.75,0.25,0.25,0.5,0.25,0.25,0,0.666666667
1,1,1,0.5,0.5,0.25,1,1,0.5,0.5,0.5,0.25,0.5,0.25,0.25,0.5,0.25,0.5,0,0.666666667
0.75,1,1,0.25,0.25,0.25,1,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0.666666667
1,1,1,0.5,0.5,0.25,1,1,0.5,0.5,0.5,0.25,0.75,0.25,0.25,0.5,0.25,0.25,0,0.666666667
0.25,0.625,0.875,0.25,0.25,0.25,1,1,0.25,0.25,0.25,0.375,0.5,0.375,0.25,0.25,0.375,0.375,0.296703297,0.7
0.5,0.85,0.65,0.3,0.3,0.3,1,0.85,0.3,0.3,0.3,0.3,0.4,0.65,0.4,0.3,0.3,0.4,0.373626374,0.7
0.75,0.75,0.75,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.75,0.25,0.75,0.5,0.362637363,0.7
0.625,0.375,0.75,0.25,0.25,0.25,0.875,0.875,0.25,0.25,0.25,0.375,0.375,0.5,0.375,0.25,0.375,0.25,0.373626374,0.7
0.5,0.875,0.75,0.25,0.25,0.625,0.625,0.625,0.25,0.25,0.25,0.625,0.5,0.25,0.5,0.25,0.625,0.25,0.703296703,0.7
0.375,0.625,0.375,0.25,0.25,0.75,0.625,0.625,0.25,0.25,0.25,0.625,0.5,0.5,0.5,0.25,0.625,0.375,0.423076923,0.7
0.785714286,0.357142857,0.857142857,0.392857143,0.392857143,0.25,0.821428571,0.857142857,0.392857143,0.392857143,0.392857143,0.392857143,0.285714286,0.607142857,0.25,0.428571429,0.392857143,0.392857143,0.266483516,0.7
0.75,0.75,0.625,0.25,0.25,0.625,0.625,0.625,0.25,0.25,0.25,0.625,0.875,0.375,0.5,0.25,0.625,0.875,0.423076923,0.7
0.625,0.75,0.625,0.375,0.375,0.25,0.875,0.875,0.375,0.375,0.375,0.375,0.375,0.5,0.375,0.375,0.375,0.25,0.324175824,0.7
0.5,0.5,0.75,0.375,0.375,0.25,0.625,0.75,0.375,0.375,0.375,0.5,0.375,0.375,0.25,0.375,0.5,0.5,0.428571429,0.7
0.25,0.375,0.75,0.25,0.25,0.25,0.75,0.75,0.25,0.25,0.25,0.5,0.5,0.875,0.375,0.25,0.5,0.25,0.098901099,0.7
0.5,0.75,0.75,0.25,0.25,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.384615385,0.7
0.25,0.25,0.75,0.25,0.25,0.5,1,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0,0.733333333
0.25,0.25,0.75,0.25,0.25,0.5,1,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0,0.733333333
0.25,0.25,0.75,0.25,0.25,0.5,1,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0,0.733333333
0.25,0.25,0.75,0.25,0.25,0.5,1,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0,0.733333333
0.25,0.25,0.75,0.25,0.25,0.5,1,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0,0.733333333
0.25,0.25,0.75,0.25,0.25,0.5,1,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0,0.733333333
0.5,0.25,0.25,0.25,0.25,0.25,1,1,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,1,0.527472527,0.733333333
0.25,0.25,0.75,0.25,0.25,0.5,1,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0,0.733333333
0.25,0.25,0.75,0.25,0.25,0.5,1,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0,0.733333333
0.25,0.25,0.75,0.25,0.25,0.5,1,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0,0.733333333
1,1,0.875,0.375,0.375,0.75,0.875,0.875,0.375,0.375,0.375,0.375,0.25,0.75,0.5,0.375,0.375,0.75,0.373626374,0.766666667
1,1,0.75,0.25,0.25,1,1,0.75,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,1,0,0.766666667
0.75,1,0.5,0.25,0.25,0.5,0.875,0.875,0.375,0.375,0.25,0.375,0.25,0.375,0.375,0.25,0.375,0.375,0.296703297,0.766666667
0.666666667,0.833333333,0.583333333,0.25,0.25,0.5,0.833333333,0.833333333,0.25,0.25,0.25,0.5,0.666666667,0.25,0.25,0.25,0.5,0.25,0.296703297,0.766666667
1,1,0.25,0.25,0.25,1,0.75,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.384615385,0.766666667
0.75,1,0.5,0.25,0.25,0.25,1,1,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.5,0.153846154,0.766666667
1,1,0.25,0.5,0.5,0.5,1,1,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.395604396,0.766666667
0.75,1,0.5,0.25,0.25,0.25,0.75,0.75,0.5,0.5,0.25,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.296703297,0.766666667
0.25,0.25,0.75,0.5,0.5,0.25,1,1,0.75,0.75,0.5,0.25,0.5,0.25,0.25,0.75,0.25,0.25,0.725274725,0.8
0.472222222,0.527777778,0.75,0.583333333,0.583333333,0.333333333,1,0.972222222,0.75,0.75,0.611111111,0.25,0.555555556,0.305555556,0.277777778,0.75,0.25,0.277777778,0.65018315,0.8
0.4,0.3,0.8,0.45,0.45,0.4,1,1,0.45,0.45,0.45,0.25,0.3,0.3,0.25,0.45,0.25,0.45,0.626373626,0.8
0.4375,0.375,0.6875,0.625,0.625,0.5,0.9375,1,0.625,0.625,0.625,0.375,0.5625,0.3125,0.3125,0.5625,0.375,0.4375,0.615384615,0.8
0.65,0.3,0.65,0.55,0.55,0.3,1,1,0.6,0.6,0.55,0.25,0.35,0.4,0.25,0.6,0.25,0.3,0.554945055,0.8
0.25,0.25,0.75,0.75,0.75,0.25,1,1,0.75,0.75,0.75,0.25,0.5,0.25,0.25,0.75,0.25,0.25,0.725274725,0.8
0.678571429,0.642857143,0.785714286,0.75,0.75,0.428571429,1,1,0.75,0.75,0.75,0.25,0.535714286,0.285714286,0.25,0.75,0.25,0.5,0.516483516,0.8
0.55,0.55,0.8,0.7,0.7,0.4,1,1,0.7,0.7,0.7,0.25,0.5,0.25,0.25,0.7,0.25,0.45,0.604395604,0.8
0.25,0.25,0.75,0.4375,0.4375,0.3125,1,1,0.4375,0.4375,0.4375,0.25,0.4375,0.25,0.25,0.4375,0.25,0.5,0.747252747,0.8
0.375,0.458333333,0.666666667,0.708333333,0.708333333,0.375,0.875,0.916666667,0.708333333,0.708333333,0.708333333,0.375,0.625,0.333333333,0.333333333,0.708333333,0.375,0.416666667,0.677655678,0.8
0.75,0.25,0.916666667,0.583333333,0.583333333,0.333333333,1,1,0.583333333,0.583333333,0.583333333,0.25,0.333333333,0.25,0.25,0.583333333,0.25,0.5,0.747252747,0.8
0.678571429,0.642857143,0.785714286,0.75,0.75,0.428571429,1,1,0.75,0.75,0.75,0.25,0.535714286,0.285714286,0.25,0.75,0.25,0.5,0.516483516,0.8
0.8125,0.71875,0.71875,0.78125,0.78125,0.75,0.875,0.875,0.78125,0.78125,0.75,0.34375,0.5625,0.65625,0.34375,0.78125,0.34375,0.34375,0.615384615,0.833333333
0.821428571,0.75,0.607142857,0.75,0.75,0.571428571,0.857142857,0.857142857,0.75,0.75,0.678571429,0.392857143,0.535714286,0.392857143,0.392857143,0.75,0.392857143,0.285714286,0.43956044,0.833333333
0.75,0.625,0.5625,0.625,0.625,0.5625,0.96875,0.9375,0.65625,0.65625,0.65625,0.28125,0.4375,0.40625,0.40625,0.6875,0.28125,0.65625,0.617216117,0.833333333
0.5,0.25,0.5,0.75,0.75,0.5,1,1,0.75,0.75,0.75,0.25,0.5,0.25,0.25,0.75,0.25,0.25,0,0.833333333
0.714285714,0.642857143,0.738095238,0.619047619,0.619047619,0.404761905,0.94047619,0.916666667,0.630952381,0.630952381,0.607142857,0.297619048,0.488095238,0.357142857,0.30952381,0.666666667,0.30952381,0.416666667,0.571428571,0.833333333
0.5,0.25,0.875,0.625,0.625,0.75,0.75,0.875,0.625,0.625,0.625,0.5,0.5,0.625,0.375,0.625,0.5,0.375,0,0.833333333
0.5,0.25,0.5,0.75,0.75,0.5,1,1,0.75,0.75,0.75,0.25,0.5,0.25,0.25,0.75,0.25,0.25,0,0.833333333
0.55,0.35,0.8,0.7,0.7,0.55,0.9,0.9,0.7,0.7,0.7,0.3,0.5,0.5,0.3,0.7,0.3,0.4,0.17032967,0.833333333
0.25,0.25,1,0.75,0.75,0.5,1,1,0.75,0.75,0.75,0.25,0.5,0.25,0.25,0.75,0.25,0.25,0.098901099,0.833333333
1,0.75,1,0.75,0.75,0.5,1,1,0.75,0.75,0.75,0.25,0.5,0.5,0.25,0.75,0.25,0.25,0.340659341,0.833333333
0.804347826,0.706521739,0.72826087,0.608695652,0.608695652,0.402173913,0.891304348,0.869565217,0.597826087,0.597826087,0.608695652,0.315217391,0.47826087,0.52173913,0.402173913,0.619565217,0.315217391,0.47826087,0.508634223,0.833333333
0.5,0.75,0.5,0.75,0.75,0.5,1,1,0.75,0.75,0.75,0.25,0.5,0.75,0.5,0.75,0.25,0.5,0.208791209,0.833333333
0.6,0.683333333,0.716666667,0.766666667,0.766666667,0.583333333,0.866666667,0.85,0.75,0.75,0.75,0.433333333,0.65,0.466666667,0.4,0.75,0.416666667,0.466666667,0.593406593,0.833333333
0.725,0.6875,0.7,0.6875,0.6875,0.5125,0.85,0.825,0.675,0.675,0.675,0.4125,0.4625,0.5875,0.4375,0.7,0.425,0.7125,0.423076923,0.833333333
0.625,0.5,0.75,0.625,0.625,0.375,1,1,0.625,0.625,0.625,0.25,0.375,0.25,0.25,0.625,0.25,0.25,0.087912088,0.833333333
0.375,0.25,0.875,0.625,0.625,0.25,0.875,0.75,0.625,0.625,0.625,0.5,0.25,0.625,0.375,0.625,0.375,0.5,0.098901099,0.833333333
0.25,0.25,1,0.75,0.75,0.5,1,1,0.75,0.75,0.75,0.25,0.5,0.25,0.25,0.75,0.25,0.25,0.098901099,0.833333333
0.75,1,0.75,0.75,0.75,0.5,1,1,0.75,0.75,0.5,0.25,0.5,0.5,0.25,0.75,0.25,0.75,0,0.833333333
1,0.75,1,0.75,0.75,0.5,1,1,0.75,0.75,0.75,0.25,0.5,0.5,0.25,0.75,0.25,0.25,0.340659341,0.833333333
0.75,0.25,0.75,0.75,0.75,0.75,0.75,1,0.75,0.75,0.75,0.25,0.5,0.5,0.25,0.75,0.25,0.5,0,0.833333333
0.45,0.475,0.6375,0.65,0.65,0.675,0.8625,0.8625,0.65,0.65,0.6625,0.3875,0.575,0.4125,0.4,0.6625,0.3875,0.3625,0.220695971,0.833333333
0.75,0.725,0.675,0.75,0.75,0.55,0.875,0.875,0.725,0.725,0.725,0.375,0.575,0.575,0.4,0.725,0.4,0.55,0.32967033,0.833333333
0.6875,0.625,0.6875,0.75,0.75,0.5,0.875,0.8125,0.75,0.75,0.75,0.4375,0.5625,0.5,0.4375,0.75,0.4375,0.3125,0.346153846,0.833333333
0.857142857,0.857142857,0.785714286,0.642857143,0.642857143,0.464285714,0.964285714,0.964285714,0.642857143,0.642857143,0.642857143,0.25,0.464285714,0.571428571,0.321428571,0.642857143,0.25,0.678571429,0.373626374,0.833333333
1,0.625,0.75,0.875,0.875,0.5,1,1,0.875,0.875,0.875,0.25,0.625,0.5,0.25,0.875,0.25,0.75,0.340659341,0.833333333
0.625,0.25,0.375,0.625,0.625,0.375,0.875,1,0.625,0.625,0.625,0.375,0.375,0.5,0.375,0.625,0.375,0.375,0.302197802,0.833333333
1,0.75,0.25,0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.5,0.5,1,0.75,0.75,0.5,1,0.571428571,0.866666667
1,0.75,0.25,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,1,0.351648352,0.866666667
1,0.25,0.25,0.75,0.75,0.5,0.5,0.75,0.75,0.75,0.75,0.25,0.5,1,0.5,0.75,0.5,1,0,0.866666667
1,0.5,1,0.75,0.75,0.75,1,1,0.75,0.75,0.75,0.25,0.5,0.75,0.5,0.75,0.25,1,0.285714286,0.9
0.75,0.5,1,0.5,0.5,0.5,1,1,0.5,0.5,0.5,0.25,0.75,0.75,0.5,0.5,0.25,0.75,0,0.9
0.5,0.25,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.5,1,0.75,0.75,0.5,1,0,0.9
1,0.75,1,0.5,0.5,0.25,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.5,1,0,0.9
0.66636528,0.654611212,0.631103074,0.626582278,0.626582278,0.584086799,0.698462929,0.692585895,0.623417722,0.623417722,0.620253165,0.559674503,0.601265823,0.584086799,0.561482821,0.636075949,0.549276673,0.623869801,0.429119574,0.933333333
0.636363636,0.522727273,0.607142857,0.597402597,0.597402597,0.623376623,0.646103896,0.613636364,0.594155844,0.594155844,0.597402597,0.568181818,0.594155844,0.564935065,0.63961039,0.62987013,0.581168831,0.542207792,0.39939371,0.933333333
0.7375,0.725,0.65,0.65,0.65,0.525,0.7875,0.7625,0.6625,0.6625,0.6625,0.4625,0.5375,0.6,0.525,0.7125,0.4625,0.6,0.470695971,0.933333333
0.729166667,0.729166667,0.75,0.645833333,0.645833333,0.604166667,0.854166667,0.854166667,0.666666667,0.666666667,0.645833333,0.4375,0.5625,0.75,0.4375,0.625,0.4375,0.604166667,0.542124542,0.933333333
0.622093023,0.51744186,0.540697674,0.581395349,0.581395349,0.540697674,0.604651163,0.61627907,0.546511628,0.546511628,0.558139535,0.622093023,0.581395349,0.523255814,0.598837209,0.610465116,0.622093023,0.534883721,0.357142857,0.933333333
0.75,0.75,0.625,0.5,0.5,0.4375,0.8125,0.875,0.5,0.5,0.5625,0.4375,0.4375,0.8125,0.375,0.5625,0.4375,0.5,0.32967033,0.933333333
0.653225806,0.612903226,0.610215054,0.594086022,0.594086022,0.615591398,0.672043011,0.690860215,0.553763441,0.553763441,0.556451613,0.553763441,0.508064516,0.620967742,0.586021505,0.588709677,0.540322581,0.594086022,0.493576846,0.933333333
0.664705882,0.688235294,0.679411765,0.673529412,0.673529412,0.514705882,0.832352941,0.835294118,0.679411765,0.679411765,0.673529412,0.426470588,0.629411765,0.488235294,0.417647059,0.691176471,0.426470588,0.517647059,0.460739261,0.933333333
0.629310345,0.586206897,0.586206897,0.594827586,0.594827586,0.568965517,0.620689655,0.655172414,0.620689655,0.620689655,0.586206897,0.568965517,0.50862069,0.620689655,0.603448276,0.586206897,0.586206897,0.620689655,0.436215958,0.933333333
0.833333333,0.916666667,0.75,0.666666667,0.666666667,0.583333333,0.666666667,0.666666667,0.583333333,0.583333333,0.666666667,0.583333333,0.583333333,0.5,0.5,0.666666667,0.583333333,0.666666667,0,0.933333333
0.75,0.821428571,0.714285714,0.660714286,0.660714286,0.625,0.821428571,0.767857143,0.660714286,0.660714286,0.642857143,0.553571429,0.660714286,0.571428571,0.446428571,0.660714286,0.553571429,0.464285714,0.401098901,0.933333333
0.75,0.8125,0.71875,0.65625,0.65625,0.53125,0.75,0.71875,0.625,0.625,0.625,0.5,0.5625,0.65625,0.53125,0.6875,0.5,0.6875,0.468131868,0.933333333
0.416666667,0.75,0.5,0.5,0.5,0.666666667,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.583333333,0.583333333,0.5,0.5,0.583333333,0.428571429,0.933333333
0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.75,0.833333333,0.75,0.583333333,0.583333333,0.583333333,0.5,0.5,0.5,0.5,0.583333333,0.5,0.333333333,0.523809524,0.933333333
0.617857143,0.544642857,0.620535714,0.611607143,0.611607143,0.5625,0.610714286,0.614285714,0.608035714,0.608035714,0.602678571,0.611607143,0.615178571,0.591071429,0.639285714,0.611607143,0.608928571,0.661607143,0.428348075,0.933333333
0.560606061,0.537878788,0.666666667,0.53030303,0.53030303,0.606060606,0.681818182,0.689393939,0.53030303,0.53030303,0.53030303,0.553030303,0.492424242,0.606060606,0.537878788,0.537878788,0.545454545,0.598484848,0.354606932,0.933333333
0.480769231,0.557692308,0.711538462,0.5,0.5,0.403846154,0.788461538,0.807692308,0.480769231,0.480769231,0.480769231,0.5,0.576923077,0.538461538,0.384615385,0.519230769,0.5,0.423076923,0.387612388,0.933333333
0.525735294,0.599264706,0.724264706,0.595588235,0.595588235,0.617647059,0.6875,0.680147059,0.595588235,0.595588235,0.588235294,0.533088235,0.617647059,0.580882353,0.577205882,0.610294118,0.551470588,0.511029412,0.357346357,0.933333333
0.875,0.875,0.75,0.5625,0.5625,0.4375,0.875,0.75,0.5625,0.5625,0.5625,0.4375,0.625,0.5625,0.4375,0.625,0.4375,0.5625,0.513736264,0.933333333
0.55,0.8125,0.625,0.525,0.525,0.65,0.775,0.7625,0.525,0.525,0.525,0.525,0.65,0.45,0.425,0.5125,0.525,0.375,0.445741758,0.933333333
